%time BUY SELL
79860 1608.2324731 0
79861 1640.30332175 0
79862 1617.49901679 0
79863 1641.25525288 0
79864 1616.95076667 0
79865 1610.88879294 0
79866 1628.68998571 0
79867 1636.32344644 0
79868 1631.1460704 0
79869 1578.22903593 0
79870 1562.25628231 0
79871 1595.53707589 0
79872 1603.29705575 0
79873 1614.59859415 0
79874 1560.54017724 0
79875 1571.78960739 0
79876 1579.11758121 0
79877 1619.15433668 0
79878 1635.82214577 0
79879 1591.54859153 0
79880 1655.53305756 0
79881 1640.06377907 0
79882 1667.34653463 0
79883 1590.41499453 0
79884 1582.95943955 0
79885 1571.21448933 0
79886 1594.20863279 0
79887 1603.3049726 0
79888 1568.24936855 0
79889 1564.6454725 0
79890 1594.58186556 0
79891 1609.04823951 0
79892 1605.32496888 0
79893 1594.90345492 0
79894 1623.19502102 0
79895 1614.28759293 0
79896 1619.65715938 0
79897 1615.36534951 0
79898 1602.41932344 0
79899 1625.47036563 0
79900 1617.88888789 0
79901 1621.99354419 0
79902 1614.16379465 0
79903 1609.74479583 0
79904 1671.45005839 0
79905 1592.6271198 0
79906 1604.75189549 0
79907 1611.00500126 0
79908 1594.9015409 0
79909 1657.04994786 0
79910 1636.14387822 0
79911 1618.01594983 0
79912 1621.67853085 0
79913 1622.05848824 0
79914 1623.63879132 0
79915 1616.06002464 0
79916 1606.77471684 0
79917 1629.06839112 0
79918 1660.58432016 0
79919 1669.9327788 0
79920 1629.82827868 0
79921 1674.73316431 0
79922 1624.96373397 0
79923 1630.90009802 0
79924 1758.41642389 0
79925 1788.92256464 0
79926 1705.4912104 0
79927 1701.25900913 0
79928 1712.05829415 0
79929 1709.65828143 0
79930 1769.02734884 0
79931 1727.21736255 0
79932 1756.77510504 0
79933 1816.39553726 0
79934 1822.52148584 0
79935 1849.67965031 0
79936 1806.92231334 0
79937 1843.04883729 0
79938 1872.98533726 0
79939 1829.59539275 0
79940 1734.41637483 0
79941 1747.36411805 0
79942 1738.9013313 0
79943 1769.59602726 0
79944 1825.67986349 0
79945 1765.99538459 0
79946 1803.95340378 0
79947 1778.24848884 0
79948 1751.91181705 0
79949 1779.13268906 0
79950 1941.95343763 0
79951 1827.76388133 0
79952 1927.04830361 0
79953 1794.66960521 0
79954 1808.12224578 0
79955 1723.17465604 0
79956 1745.59551953 0
79957 1788.921884 0
79958 1787.65893962 0
79959 1758.48012206 0
79960 1748.1852952 0
79961 1752.54299714 0
79962 1744.14292224 0
79963 1754.24830126 0
79964 1748.75372792 0
79965 1733.21691303 0
79966 1710.47994299 0
79967 1738.96402397 0
79968 1774.39561452 0
79969 1760.43784827 0
79970 1728.16425841 0
79971 1773.44842805 0
79972 1770.73251849 0
79973 1959.89035263 0
79974 1739.46936078 0
79975 1755.00630821 0
79976 1752.98528584 0
79977 1765.23784542 0
79978 1740.41670614 0
79979 1738.6482804 0
79980 1734.66940878 0
79981 1689.32210659 0
79982 1715.65893324 0
79983 1709.27991241 0
79984 1720.20618236 0
79985 1698.29042288 0
79986 1699.49048951 0
79987 1713.82735852 0
79988 1734.29047721 0
79989 1715.78515729 0
79990 1702.58514692 0
79991 1691.09045372 0
79992 1693.30102524 0
79993 1705.49049579 0
79994 1720.77466223 0
79995 1696.33252381 0
79996 1717.49043195 0
79997 1711.86942072 0
79998 1703.84838962 0
79999 1719.13257971 0
80000 1734.73254324 0
80001 1706.24832167 0
80002 1735.11150403 0
80003 1729.11153418 0
80004 1705.23785213 0
80005 1686.47993148 0
80006 1701.38517146 0
80007 1725.25886054 0
80008 1724.87993843 0
80009 1694.69048093 0
80010 1686.66941831 0
80011 1709.4693953 0
80012 1686.60622776 0
80013 1657.61676733 0
80014 1649.27994492 0
80015 1662.22731726 0
80016 1726.58519711 0
80017 1743.38518135 0
80018 1685.65886634 0
80019 1661.40624988 0
80020 1710.22731416 0
80021 1716.16415189 0
80022 1687.67992709 0
80023 1714.77465629 0
80024 1918.33255789 0
80025 1820.0588863 0
80026 1709.84836401 0
80027 1690.77467148 0
80028 1713.00623995 0
80029 1729.80623901 0
80030 1683.44835314 0
80031 1702.33257177 0
80032 1681.04835973 0
80033 1676.37466683 0
80034 1658.87992428 0
80035 1736.8799276 0
80036 1873.23783028 0
80037 1725.76414953 0
80038 1671.00625031 0
80039 1635.57466453 0
80040 1670.12203148 0
80041 1619.53256287 0
80042 1603.23783153 0
80043 1659.70098925 0
80044 1685.21677354 0
80045 1627.30097998 0
80046 1608.54308667 0
80047 1789.74309159 0
80048 1781.21677851 0
80049 1597.93256568 0
80050 1622.31150868 0
80051 1657.23782301 0
80052 1632.92203636 0
80053 1576.45888211 0
80054 1615.67993513 0
80055 1659.32203736 0
80056 1631.84835032 0
80057 1572.98519289 0
80058 1636.45888008 0
80059 1813.9957242 0
80060 1728.54309152 0
80061 1596.92203615 0
80062 1614.73256123 0
80063 1646.87993116 0
80064 1622.94309143 0
80065 1575.51151303 0
80066 1611.70098498 0
80067 1648.14308833 0
80068 1623.32203572 0
80069 1592.24835329 0
80070 1688.12203893 0
80071 1792.58519636 0
80072 1665.63782625 0
80073 1584.98519371 0
80074 1635.1957208 0
80075 1639.67993283 0
80076 1613.78519652 0
80077 1560.22730083 0
80078 1630.45887851 0
80079 1637.0272994 0
80080 1606.71151096 0
80081 1582.52203827 0
80082 1791.00624866 0
80083 1801.86940552 0
80084 1609.11151008 0
80085 1588.77466834 0
80086 1603.17466928 0
80087 1647.13256446 0
80088 1566.22730079 0
80089 1579.67993155 0
80090 1669.99572082 0
80091 1617.70098457 0
80092 1559.97466945 0
80093 1576.64835366 0
80094 1810.1430899 0
80095 1767.32203676 0
80096 1607.97466849 0
80097 1619.53256381 0
80098 1658.69045889 0
80099 1648.39572179 0
80100 1587.38519495 0
80101 1635.99159755 0
80102 1651.41535813 0
80103 1642.15804718 0
80104 1597.7570691 0
80105 1680.7498477 0
80106 1797.1847278 0
80107 1662.80875982 0
80108 1572.50422063 0
80109 1611.42796114 0
80110 1640.0011153 0
80111 1609.57225167 0
80112 1554.24607262 0
80113 1638.14127559 0
80114 1619.13978132 0
80115 1540.92253304 0
80116 1532.70925849 0
80117 1698.74170468 0
80118 1752.58458348 0
80119 1528.47175336 0
80120 1508.19856698 0
80121 1561.83866266 0
80122 1576.0471578 0
80123 1521.31134771 0
80124 1527.32692866 0
80125 1563.38517118 0
80126 1571.32304955 0
80127 1539.46759117 0
80128 1541.34392791 0
80129 1713.63411969 0
80130 1667.16341859 0
80131 1489.96451173 0
80132 1544.73043285 0
80133 1589.36085598 0
80134 1556.22637179 0
80135 1476.62644345 0
80136 1531.78525781 0
80137 1558.54741043 0
80138 1548.71690228 0
80139 1535.86470875 0
80140 1613.86930598 0
80141 1711.48446114 0
80142 1631.11998963 0
80143 1527.47881616 0
80144 1562.61983684 0
80145 1582.97581025 0
80146 1531.49398557 0
80147 1524.01640269 0
80148 1595.43429767 0
80149 1382.41384298 0
80150 1239.12987167 0
80151 1219.43154033 0
80152 1391.2699584 0
80153 1449.92522227 0
80154 1256.28069486 0
80155 1278.52694728 0
80156 1287.31999722 0
80157 1228.51794315 0
80158 1187.26100208 0
80159 1206.89259518 0
80160 1226.85530889 0
80161 1212.65829147 0
80162 1205.71752554 0
80163 1175.64729892 0
80164 1345.97215206 0
80165 1307.94762539 0
80166 1318.81886428 0
80167 1187.33392355 0
80168 1609.98715399 0
80169 1962.33649003 0
80170 1897.14988714 0
80171 2024.667187 0
80172 2090.61227541 0
80173 1913.4597643 0
80174 1891.03554672 0
80175 1980.96480541 0
80176 2103.61406744 0
80177 1966.94455306 0
80178 1950.34054593 0
80179 2165.8368133 0
80180 2150.42154461 0
80181 2115.30042392 0
80182 2108.35300475 0
80183 2111.38943153 0
80184 2143.22504781 0
80185 2141.07654718 0
80186 2141.95610645 0
80187 2267.19540896 0
80188 2309.38683957 0
80189 2273.89628808 0
80190 2126.74004342 0
80191 1903.22176503 0
80192 1227.30240241 0
80193 1104.14384424 0
80194 1116.14657799 0
80195 894.465230051 0
80196 783.180866616 0
80197 576.588634139 0
80198 525.554918093 0
80199 585.303057323 0
80200 780.779340112 0
80201 459.180774309 0
80202 620.421673574 0
80203 759.303570195 0
80204 451.092242455 0
80205 116.988443902 0
80206 177.243019599 0
80207 185.264329507 0
80208 165.810122984 0
80209 107.450692051 0
80210 169.092976965 0
80211 400.884010269 0
80212 283.916710436 0
80213 120.084622869 0
80214 172.504225228 0
80215 207.556127563 0
80216 201.62001646 0
80217 156.716026361 0
80218 88.8848256956 0
80219 80.4839676689 0
80220 59.7039646749 0
80221 19.2196717046 0
80222 187.157415825 0
80223 234.400340905 0
80224 48.9686092446 0
80225 16.7572034518 0
80226 81.1776708167 0
80227 101.893785652 0
80228 17.2630129353 0
80229 120.71601058 0
80230 159.810308443 0
80231 163.66224142 0
80232 95.9568053275 0
80233 99.3678309711 0
80234 276.273664966 0
80235 286.568413825 0
80236 122.736320166 0
80237 121.472726585 0
80238 149.072840164 0
80239 275.831228988 0
80240 154.694690099 0
80241 160.189223005 0
80242 205.409828726 0
80243 161.641226393 0
80244 107.578329654 0
80245 188.483974852 0
80246 360.96826054 0
80247 272.610076706 0
80248 0 0
80249 0 0
80250 0 0
80251 0 0
80252 0 0
80253 0 0
80254 0 0
80255 0 0
80256 0 0
80257 0 0
80258 0 0
80259 0 0
80260 0 0
80261 0 0
80262 0 0
80263 0 0
80264 0 0
80265 0 0
80266 0 0
80267 0 0
80268 0 0
80269 0 0
80270 0 0
80271 0 0
80272 0 0
80273 0 0
80274 0 0
80275 0 0
80276 0 0
80277 0 0
80278 0 0
80279 0 0
80280 0 0
80281 0 0
80282 0 0
80283 0 0
80284 0 0
80285 0 0
80286 0 0
80287 0 0
80288 0 0
80289 0 0
80290 0 0
80291 0 0
80292 0 0
80293 0 0
80294 0 0
80295 0 0
80296 0 0
80297 0 0
80298 0 0
80299 0 0
80300 0 0
80301 0 0
80302 0 0
80303 0 0
80304 0 0
80305 0 0
80306 0 0
80307 0 0
80308 0 0
80309 0 0
80310 0 0
80311 0 0
80312 0 0
80313 0 0
80314 0 0
80315 0 0
80316 0 0
80317 0 0
80318 0 0
80319 0 0
80320 0 0
80321 0 0
80322 0 0
80323 0 0
80324 0 0
80325 0 0
80326 0 0
80327 0 0
80328 0 0
80329 7299.11531084 0
80330 7307.45215148 0
80331 7412.16793103 0
80332 7429.28371366 0
80333 7281.49424345 0
80334 7230.27319998 0
80335 7220.23109908 0
80336 7208.79951531 0
80337 7173.17845469 0
80338 7202.16792622 0
80339 7372.69424757 0
80340 7362.71530677 0
80341 7228.44162287 0
80342 7249.22056445 0
80343 7236.27319098 0
80344 7238.35740265 0
80345 7164.71530297 0
80346 7204.88372759 0
80347 7235.9574096 0
80348 7212.1468782 0
80349 7148.10477076 0
80350 7223.89424732 0
80351 7340.73635696 0
80352 7243.41004213 0
80353 7171.72582838 0
80354 7229.7679301 0
80355 7171.53635119 0
80356 7163.26267027 0
80357 7074.27319927 0
80358 7096.63109319 0
80359 7122.462669 0
80360 7068.14687769 0
80361 7052.16793169 0
80362 7304.61003976 0
80363 7494.90477767 0
80364 7193.3258286 0
80365 7196.04161569 0
80366 7186.63108897 0
80367 7173.11530136 0
80368 7064.86267168 0
80369 7002.9679347 0
80370 7065.11530126 0
80371 1071.24161563 0
80372 0 0
80373 0 0
80374 0 0
80375 0 0
80376 0 0
80377 0 0
80378 0 0
80379 0 0
80380 0 0
80381 0 0
80382 0 0
80383 0 0
80384 0 0
80385 0 0
80386 0 0
80387 0 0
80388 0 0
80389 0 0
80390 0 0
80391 0 0
80392 0 0
80393 0 0
80394 0 0
80395 0 0
80396 0 0
80397 0 0
80398 0 0
80399 0 0
80400 0 0
80401 0 0
80402 0 0
80403 0 0
80404 0 0
80405 0 0
80406 0 0
80407 0 0
80408 0 0
80409 0 0
80410 0 0
80411 0 0
80412 0 0
80413 0 0
80414 0 0
80415 0 0
80416 0 0
80417 0 0
80418 0 0
80419 0 0
80420 0 0
80421 0 0
80422 0 0
80423 0 0
80424 0 0
80425 0 0
80426 0 0
80427 0 0
80428 0 0
80429 0 0
80430 0 0
80431 0 0
80432 0 0
80433 0 0
80434 0 0
80435 0 0
80436 0 0
80437 0 0
80438 0 0
80439 0 0
80440 0 0
80441 0 0
80442 0 0
80443 0 0
80444 0 0
80445 0 0
80446 0 0
80447 0 0
80448 0 0
80449 0 0
80450 0 0
80451 0 0
80452 0 0
80453 0 0
80454 0 0
80455 0 0
80456 0 0
80457 0 0
80458 0 0
80459 0 0
80460 0 0
80461 0 0
80462 0 0
80463 0 0
80464 0 0
80465 0 0
80466 0 0
80467 0 0
80468 0 0
80469 0 0
80470 0 0
80471 0 0
80472 0 0
80473 0 0
80474 0 0
80475 0 0
80476 0 0
80477 0 0
80478 0 0
80479 0 0
80480 0 0
80481 0 0
80482 0 0
80483 0 0
80484 0 0
80485 0 0
80486 0 0
80487 0 0
80488 0 0
80489 0 0
80490 0 0
80491 0 0
80492 0 0
80493 0 0
80494 0 0
80495 0 0
80496 0 0
80497 0 0
80498 0 0
80499 0 0
80500 0 0
80501 0 0
80502 0 0
80503 0 0
80504 0 0
80505 0 0
80506 0 0
80507 0 0
80508 0 0
80509 0 0
80510 0 0
80511 0 0
80512 0 0
80513 0 0
80514 0 0
80515 0 0
80516 0 0
80517 0 0
80518 0 0
80519 0 0
80520 0 0
80521 0 0
80522 0 0
80523 0 0
80524 0 0
80525 0 0
80526 0 0
80527 0 0
80528 0 0
80529 0 0
80530 0 0
80531 0 0
80532 0 0
80533 0 0
80534 0 0
80535 0 0
80536 0 0
80537 0 0
80538 0 0
80539 0 0
80540 0 0
80541 0 0
80542 0 0
80543 0 0
80544 0 0
80545 0 0
80546 0 0
80547 0 0
80548 0 0
80549 0 0
80550 0 0
80551 0 0
80552 0 0
80553 0 0
80554 0 0
80555 0 0
80556 0 0
80557 0 0
80558 0 0
80559 0 0
80560 0 0
80561 0 0
80562 0 0
80563 0 0
80564 0 0
80565 0 0
80566 0 0
80567 0 0
80568 0 0
80569 0 0
80570 0 0
80571 0 0
80572 0 0
80573 0 0
80574 0 0
80575 0 0
80576 0 0
80577 0 0
80578 0 0
80579 0 0
80580 0 0
80581 0 0
80582 0 0
80583 0 0
80584 0 0
80585 0 0
80586 0 0
80587 0 0
80588 0 0
80589 0 0
80590 0 0
80591 0 0
80592 0 0
80593 0 0
80594 0 0
80595 0 0
80596 0 0
80597 0 0
80598 0 0
80599 0 0
80600 0 0
80601 0 0
80602 0 0
80603 0 0
80604 0 0
80605 0 0
80606 0 0
80607 0 0
80608 0 0
80609 0 0
80610 0 0
80611 0 0
80612 0 0
80613 0 0
80614 0 0
80615 0 0
80616 0 0
80617 0 0
80618 0 0
80619 0 0
80620 0 0
80621 0 0
80622 0 0
80623 0 0
80624 0 0
80625 0 0
80626 0 0
80627 0 0
80628 0 0
80629 0 0
80630 0 0
80631 0 0
80632 0 0
80633 0 0
80634 0 0
80635 0 0
80636 0 0
80637 0 0
80638 0 0
80639 0 0
80640 0 0
80641 0 0
80642 0 0
80643 0 0
80644 0 0
80645 0 0
80646 0 0
80647 0 0
80648 0 0
80649 0 0
80650 0 0
80651 0 0
80652 0 0
80653 0 0
80654 0 0
80655 0 0
80656 0 0
80657 0 0
80658 0 0
80659 0 0
80660 0 0
80661 0 0
80662 0 0
80663 0 0
80664 0 0
80665 0 0
80666 0 0
80667 0 0
80668 0 0
80669 0 0
80670 0 0
80671 0 0
80672 0 0
80673 0 0
80674 0 0
80675 0 0
80676 0 0
80677 0 0
80678 0 0
80679 0 0
80680 0 0
80681 0 0
80682 0 0
80683 0 0
80684 0 0
80685 0 0
80686 0 0
80687 0 0
80688 0 0
80689 0 0
80690 0 0
80691 0 0
80692 0 0
80693 0 0
80694 0 0
80695 0 0
80696 0 0
80697 0 0
80698 0 0
80699 0 0
80700 0 0
80701 0 0
80702 0 0
80703 0 0
80704 0 0
80705 0 0
80706 0 0
80707 0 0
80708 0 0
80709 0 0
80710 0 0
80711 0 0
80712 0 0
80713 0 0
80714 0 0
80715 0 0
80716 0 0
80717 0 0
80718 0 0
80719 0 0
80720 0 0
80721 0 0
80722 0 0
80723 0 0
80724 0 0
80725 0 0
80726 0 0
80727 0 0
80728 0 0
80729 0 0
80730 0 0
80731 0 0
80732 0 0
80733 0 0
80734 0 0
80735 0 0
80736 0 0
80737 0 0
80738 0 0
80739 0 0
80740 0 0
80741 0 0
80742 0 0
80743 0 0
80744 0 0
80745 0 0
80746 0 0
80747 0 0
80748 0 0
80749 0 0
80750 0 0
80751 0 0
80752 0 0
80753 0 0
80754 0 0
80755 0 0
80756 0 0
80757 0 0
80758 0 0
80759 0 0
80760 0 0
80761 0 0
80762 0 0
80763 0 0
80764 0 0
80765 0 0
80766 0 0
80767 0 0
80768 0 0
80769 0 0
80770 0 0
80771 0 0
80772 0 0
80773 0 0
80774 0 0
80775 0 0
80776 0 0
80777 0 0
80778 0 0
80779 0 0
80780 0 0
80781 0 0
80782 0 0
80783 0 0
80784 0 0
80785 0 0
80786 0 0
80787 0 0
80788 0 0
80789 0 0
80790 0 0
80791 0 0
80792 0 0
80793 0 0
80794 0 0
80795 0 0
80796 0 0
80797 0 0
80798 0 0
80799 0 0
80800 0 0
80801 0 0
80802 0 0
80803 0 0
80804 0 0
80805 0 0
80806 0 0
80807 0 0
80808 0 0
80809 0 0
80810 0 0
80811 0 0
80812 0 0
80813 0 0
80814 0 0
80815 0 0
80816 0 0
80817 0 0
80818 0 0
80819 0 0
80820 0 0
80821 0 0
80822 0 0
80823 0 0
80824 0 0
80825 0 0
80826 0 0
80827 0 0
80828 0 0
80829 0 0
80830 0 0
80831 0 0
80832 0 0
80833 0 0
80834 0 0
80835 0 0
80836 0 0
80837 0 0
80838 0 0
80839 0 0
80840 0 0
80841 0 0
80842 0 0
80843 0 0
80844 0 0
80845 0 0
80846 0 0
80847 0 0
80848 0 0
80849 0 0
80850 0 0
80851 0 0
80852 0 0
80853 0 0
80854 0 0
80855 0 0
80856 0 0
80857 0 0
80858 0 0
80859 0 0
80860 0 0
80861 0 0
80862 0 0
80863 0 0
80864 0 0
80865 0 0
80866 0 0
80867 0 0
80868 0 0
80869 0 0
80870 0 0
80871 0 0
80872 0 0
80873 0 0
80874 0 0
80875 0 0
80876 0 0
80877 0 0
80878 0 0
80879 0 0
80880 0 0
80881 0 0
80882 0 0
80883 0 0
80884 0 0
80885 0 0
80886 0 0
80887 0 0
80888 0 0
80889 0 0
80890 0 0
80891 0 0
80892 0 0
80893 0 0
80894 0 0
80895 0 0
80896 0 0
80897 0 0
80898 0 0
80899 0 0
80900 0 0
80901 0 0
80902 0 0
80903 0 0
80904 0 0
80905 0 0
80906 0 0
80907 0 0
80908 0 0
80909 0 0
80910 0 0
80911 0 0
80912 0 0
80913 0 0
80914 0 0
80915 0 0
80916 0 0
80917 0 0
80918 0 0
80919 0 0
80920 0 0
80921 0 0
80922 0 0
80923 0 0
80924 0 0
80925 0 0
80926 0 0
80927 0 0
80928 0 0
80929 0 0
80930 0 0
80931 0 0
80932 0 0
80933 0 0
80934 0 0
80935 0 0
80936 0 0
80937 0 0
80938 0 0
80939 0 0
80940 0 0
80941 0 0
80942 0 0
80943 0 0
80944 0 0
80945 0 0
80946 0 0
80947 0 0
80948 0 0
80949 0 0
80950 0 0
80951 0 0
80952 0 0
80953 0 0
80954 0 0
80955 0 0
80956 0 0
80957 0 0
80958 0 0
80959 0 0
80960 0 0
80961 0 0
80962 0 0
80963 0 0
80964 0 0
80965 0 0
80966 0 0
80967 0 0
80968 0 0
80969 0 0
80970 0 0
80971 0 0
80972 0 0
80973 0 0
80974 0 0
80975 0 0
80976 0 0
80977 0 0
80978 0 0
80979 0 0
80980 0 0
80981 0 0
80982 0 0
80983 0 0
80984 0 0
80985 0 0
80986 0 0
80987 0 0
80988 0 0
80989 0 0
80990 0 0
80991 0 0
80992 0 0
80993 0 0
80994 0 0
80995 0 0
80996 0 0
80997 0 0
80998 0 0
80999 0 0
81000 0 0
81001 0 0
81002 0 0
81003 0 0
81004 0 0
81005 0 0
81006 0 0
81007 0 0
81008 0 0
81009 0 0
81010 0 0
81011 0 0
81012 0 0
81013 0 0
81014 0 0
81015 0 0
81016 0 0
81017 0 0
81018 0 0
81019 0 0
81020 0 0
81021 0 0
81022 0 0
81023 0 0
81024 0 0
81025 0 0
81026 0 0
81027 0 0
81028 0 0
81029 0 0
81030 0 0
81031 0 0
81032 0 0
81033 0 0
81034 0 0
81035 0 0
81036 0 0
81037 0 0
81038 0 0
81039 0 0
81040 0 0
81041 0 0
81042 0 0
81043 0 0
81044 0 0
81045 0 0
81046 0 0
81047 0 0
81048 0 0
81049 0 0
81050 0 0
81051 0 0
81052 0 0
81053 0 0
81054 0 0
81055 0 0
81056 0 0
81057 0 0
81058 0 0
81059 0 0
81060 0 0
81061 0 0
81062 0 0
81063 0 0
81064 0 0
81065 0 0
81066 0 0
81067 0 0
81068 0 0
81069 0 0
81070 0 0
81071 0 0
81072 0 0
81073 0 0
81074 0 0
81075 0 0
81076 0 0
81077 0 0
81078 0 0
81079 0 0
81080 0 0
81081 0 0
81082 0 0
81083 0 0
81084 0 0
81085 0 0
81086 0 0
81087 0 0
81088 0 0
81089 0 0
81090 0 0
81091 0 0
81092 0 0
81093 0 0
81094 0 0
81095 0 0
81096 0 0
81097 0 0
81098 0 0
81099 0 0
81100 0 0
81101 0 0
81102 0 0
81103 0 0
81104 0 0
81105 0 0
81106 0 0
81107 0 0
81108 0 0
81109 0 0
81110 0 0
81111 0 0
81112 0 0
81113 0 0
81114 0 0
81115 0 0
81116 0 0
81117 0 0
81118 0 0
81119 0 0
81120 0 0
81121 0 0
81122 0 0
81123 0 0
81124 0 0
81125 0 0
81126 0 0
81127 0 0
81128 0 0
81129 0 0
81130 0 0
81131 0 0
81132 0 0
81133 0 0
81134 0 0
81135 0 0
81136 0 0
81137 0 0
81138 0 0
81139 0 0
81140 0 0
81141 0 0
81142 0 0
81143 0 0
81144 0 0
81145 0 0
81146 0 0
81147 0 0
81148 0 0
81149 0 0
81150 0 0
81151 0 0
81152 0 0
81153 0 0
81154 0 0
81155 0 0
81156 0 0
81157 0 0
81158 0 0
81159 0 0
81160 0 0
81161 0 0
81162 0 0
81163 0 0
81164 0 0
81165 0 0
81166 0 0
81167 0 0
81168 0 0
81169 0 0
81170 0 0
81171 0 0
81172 0 0
81173 0 0
81174 0 0
81175 0 0
81176 0 0
81177 0 0
81178 0 0
81179 0 0
81180 0 0
81181 0 0
81182 0 0
81183 0 0
81184 0 0
81185 0 0
81186 0 0
81187 0 0
81188 0 0
81189 0 0
81190 0 0
81191 0 0
81192 0 0
81193 0 0
81194 0 0
81195 0 0
81196 0 0
81197 0 0
81198 0 0
81199 0 0
81200 0 0
81201 0 0
81202 0 0
81203 0 0
81204 0 0
81205 0 0
81206 0 0
81207 0 0
81208 0 0
81209 0 0
81210 0 0
81211 0 0
81212 0 0
81213 0 0
81214 0 0
81215 0 0
81216 0 0
81217 0 0
81218 0 0
81219 0 0
81220 0 0
81221 0 0
81222 0 0
81223 0 0
81224 0 0
81225 0 0
81226 0 0
81227 0 0
81228 0 0
81229 0 0
81230 0 0
81231 0 0
81232 0 0
81233 0 0
81234 0 0
81235 0 0
81236 0 0
81237 0 0
81238 0 0
81239 0 0
81240 0 0
81241 0 0
81242 0 0
81243 0 0
81244 0 0
81245 0 0
81246 0 0
81247 0 0
81248 0 0
81249 0 0
81250 0 0
81251 0 0
81252 0 0
81253 0 0
81254 0 0
81255 0 0
81256 0 0
81257 0 0
81258 0 0
81259 0 0
81260 0 0
81261 0 0
81262 0 0
81263 0 0
81264 0 0
81265 0 0
81266 0 0
81267 0 0
81268 0 0
81269 0 0
81270 0 0
81271 0 0
81272 0 0
81273 0 0
81274 0 0
81275 0 0
81276 0 0
81277 0 0
81278 0 0
81279 0 0
81280 0 0
81281 0 0
81282 0 0
81283 0 0
81284 0 0
81285 0 0
81286 0 0
81287 0 0
81288 0 0
81289 0 0
81290 0 0
81291 0 0
81292 0 0
81293 0 0
81294 0 0
81295 0 0
81296 0 0
81297 0 0
81298 0 0
81299 0 0
81300 0 0
81301 0 0
81302 0 0
81303 0 0
81304 0 0
81305 0 0
81306 0 0
81307 0 0
81308 0 0
81309 0 0
81310 0 0
81311 0 0
81312 0 0
81313 0 0
81314 0 0
81315 0 0
81316 0 0
81317 0 0
81318 0 0
81319 0 0
81320 0 0
81321 0 0
81322 0 0
81323 0 0
81324 0 0
81325 0 0
81326 0 0
81327 0 0
81328 0 0
81329 0 0
81330 0 0
81331 0 0
81332 0 0
81333 0 0
81334 0 0
81335 0 0
81336 0 0
81337 0 0
81338 0 0
81339 0 0
81340 0 0
81341 0 0
81342 0 0
81343 0 0
81344 0 0
81345 0 0
81346 0 0
81347 0 0
81348 0 0
81349 0 0
81350 0 0
81351 0 0
81352 0 0
81353 0 0
81354 0 0
81355 0 0
81356 0 0
81357 0 0
81358 0 0
81359 0 0
81360 0 0
81361 0 0
81362 0 0
81363 0 0
81364 0 0
81365 0 0
81366 0 0
81367 0 0
81368 0 0
81369 0 0
81370 0 0
81371 0 0
81372 0 0
81373 0 0
81374 0 0
81375 0 0
81376 0 0
81377 0 0
81378 0 0
81379 0 0
81380 0 0
81381 0 0
81382 0 0
81383 0 0
81384 0 0
81385 0 0
81386 0 0
81387 0 0
81388 0 0
81389 0 0
81390 0 0
81391 0 0
81392 0 0
81393 0 0
81394 0 0
81395 0 0
81396 0 0
81397 0 0
81398 0 0
81399 0 0
81400 0 0
81401 0 0
81402 0 0
81403 0 0
81404 0 0
81405 0 0
81406 0 0
81407 0 0
81408 0 0
81409 0 0
81410 0 0
81411 0 0
81412 0 0
81413 0 0
81414 0 0
81415 0 0
81416 0 0
81417 0 0
81418 0 0
81419 0 0
81420 0 0
81421 0 0
81422 0 0
81423 0 0
81424 0 0
81425 0 0
81426 0 0
81427 0 0
81428 0 0
81429 0 0
81430 0 0
81431 0 0
81432 0 0
81433 0 0
81434 0 0
81435 0 0
81436 0 0
81437 0 0
81438 0 0
81439 0 0
81440 0 0
81441 0 0
81442 0 0
81443 0 0
81444 0 0
81445 0 0
81446 0 0
81447 0 0
81448 0 0
81449 0 0
81450 0 0
81451 0 0
81452 0 0
81453 0 0
81454 0 0
81455 0 0
81456 0 0
81457 0 0
81458 0 0
81459 0 0
81460 0 0
81461 0 0
81462 0 0
81463 0 0
81464 0 0
81465 0 0
81466 0 0
81467 0 0
81468 0 0
81469 0 0
81470 0 0
81471 0 0
81472 0 0
81473 0 0
81474 0 0
81475 0 0
81476 0 0
81477 0 0
81478 0 0
81479 0 0
81480 0 0
81481 0 0
81482 0 0
81483 0 0
81484 0 0
81485 0 0
81486 0 0
81487 0 0
81488 0 0
81489 0 0
81490 0 0
81491 0 0
81492 0 0
81493 0 0
81494 0 0
81495 0 0
81496 0 0
81497 0 0
81498 0 0
81499 0 0
81500 0 0
81501 0 0
81502 0 0
81503 0 0
81504 0 0
81505 0 0
81506 0 0
81507 0 0
81508 0 0
81509 0 0
81510 0 0
81511 0 0
81512 0 0
81513 0 0
81514 0 0
81515 0 0
81516 0 0
81517 0 0
81518 0 0
81519 0 0
81520 0 0
81521 0 0
81522 0 0
81523 0 0
81524 0 0
81525 0 0
81526 0 0
81527 0 0
81528 0 0
81529 0 0
81530 0 0
81531 0 0
81532 0 0
81533 0 0
81534 0 0
81535 0 0
81536 0 0
81537 0 0
81538 0 0
81539 0 0
81540 0 0
81541 0 0
81542 0 0
81543 0 0
81544 0 0
81545 0 0
81546 0 0
81547 0 0
81548 0 0
81549 0 0
81550 0 0
81551 0 0
81552 0 0
81553 0 0
81554 0 0
81555 0 0
81556 0 0
